Year,Week,State,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2006,18,MA,1200,630,380,310,,,,
2006,19,MA,1090,570,330,290,,,,
2006,20,MA,980,500,300,280,,,,
2006,21,MA,1020,520,320,280,,,,
2006,22,MA,920,480,300,240,,,,
2006,23,MA,710,390,240,190,,,,
2006,24,MA,930,480,300,230,,,,
2006,25,MA,1000,530,300,260,,,,
2006,26,MA,930,440,270,230,,,,
2006,27,MA,920,500,290,270,,,,
2006,28,MA,640,330,220,170,,,,
2006,29,MA,900,450,280,220,,,,
2006,30,MA,900,480,290,240,,,,
2006,31,MA,930,490,300,240,,,,
2006,32,MA,910,490,310,270,,,,
2006,33,MA,850,450,260,220,,,,
2006,34,MA,910,450,260,210,,,,
2006,35,MA,910,470,290,260,,,,
2006,36,MA,870,430,250,220,,,,
2006,37,MA,600,310,170,150,,,,
2006,38,MA,880,470,250,270,,,,
2006,39,MA,860,460,270,220,,,,
2006,40,MA,940,500,280,250,,,,
2006,41,MA,910,460,260,230,,,,
2006,42,MA,690,370,220,190,,,,
2006,43,MA,840,430,250,220,,,,
2006,44,MA,840,430,240,210,,,,
2006,45,MA,930,490,320,230,,,,
2006,46,MA,680,350,210,180,,,,
2006,47,MA,1020,530,330,270,,,,
2006,48,MA,680,370,210,180,,,,
2006,49,MA,820,440,270,230,,,,
2006,50,MA,840,450,270,220,,,,
2006,51,MA,820,420,250,210,,,,
2006,52,MA,1070,550,330,290,,,,
2007,1,MA,800,450,280,240,0.0,2.27,-6.67,4.35
2007,2,MA,360,220,140,130,-52.0,-54.17,-57.58,-50.0
2007,3,MA,1480,880,570,470,10.45,18.92,26.67,11.9
2007,4,MA,960,550,350,260,-3.03,3.77,6.06,-13.33
2007,5,MA,1140,620,360,310,-5.79,-8.82,-18.18,-6.06
2007,6,MA,1130,620,400,280,-6.61,0.0,5.26,-15.15
2007,7,MA,1030,560,310,260,-13.45,-6.67,-16.22,-13.33
2007,8,MA,990,520,320,250,-10.0,-3.7,3.23,0.0
2007,9,MA,780,380,230,190,-20.41,-25.49,-28.12,-20.83
2007,10,MA,1180,620,370,290,-4.84,3.33,-2.63,0.0
2007,11,MA,1180,620,370,310,-0.84,5.08,5.71,3.33
2007,12,MA,1110,580,330,300,-5.13,-4.92,-5.71,-9.09
2007,13,MA,1080,550,310,270,-10.0,-9.84,-13.89,-10.0
2007,14,MA,1080,590,330,300,-12.2,-3.28,-10.81,0.0
2007,15,MA,1070,570,340,290,-9.32,1.79,3.03,7.41
2007,16,MA,1010,510,300,240,-5.61,-3.77,0.0,0.0
2007,17,MA,1010,510,300,250,-2.88,0.0,-3.23,8.7
2007,18,MA,1050,550,320,270,-12.5,-12.7,-15.79,-12.9
2007,19,MA,1070,560,340,280,-1.83,-1.75,3.03,-3.45
2007,20,MA,960,520,290,270,-2.04,4.0,-3.33,-3.57
2007,21,MA,980,550,310,260,-3.92,5.77,-3.12,-7.14
2007,22,MA,980,510,300,270,6.52,6.25,0.0,12.5
2007,23,MA,700,360,200,200,-1.41,-7.69,-16.67,5.26
2007,24,MA,980,500,290,260,5.38,4.17,-3.33,13.04
2007,25,MA,920,480,300,240,-8.0,-9.43,0.0,-7.69
2007,26,MA,880,450,260,250,-5.38,2.27,-3.7,8.7
2007,27,MA,830,450,290,230,-9.78,-10.0,0.0,-14.81
2007,28,MA,740,390,220,200,15.62,18.18,0.0,17.65
2007,29,MA,870,460,270,240,-3.33,2.22,-3.57,9.09
2007,30,MA,850,450,260,210,-5.56,-6.25,-10.34,-12.5
2007,31,MA,790,390,230,200,-15.05,-20.41,-23.33,-16.67
2007,32,MA,1010,570,330,280,10.99,16.33,6.45,3.7
2007,33,MA,890,490,280,270,4.71,8.89,7.69,22.73
2007,34,MA,850,450,250,230,-6.59,0.0,-3.85,9.52
2007,35,MA,940,470,280,240,3.3,0.0,-3.45,-7.69
2007,36,MA,790,400,240,190,-9.2,-6.98,-4.0,-13.64
2007,37,MA,650,320,170,150,8.33,3.23,0.0,0.0
2007,38,MA,860,440,260,240,-2.27,-6.38,4.0,-11.11
2007,39,MA,1020,480,260,260,18.6,4.35,-3.7,18.18
2007,40,MA,990,440,250,240,5.32,-12.0,-10.71,-4.0
2007,41,MA,1020,470,230,290,12.09,2.17,-11.54,26.09
2007,42,MA,810,380,200,190,17.39,2.7,-9.09,0.0
2007,43,MA,960,420,190,220,14.29,-2.33,-24.0,0.0
2007,44,MA,890,420,210,210,5.95,-2.33,-12.5,0.0
2007,45,MA,890,410,190,210,-4.3,-16.33,-40.62,-8.7
2007,46,MA,920,400,190,210,35.29,14.29,-9.52,16.67
2007,47,MA,770,350,170,170,-24.51,-33.96,-48.48,-37.04
2007,48,MA,590,270,140,130,-13.24,-27.03,-33.33,-27.78
2007,49,MA,800,350,180,180,-2.44,-20.45,-33.33,-21.74
2007,50,MA,880,390,190,210,4.76,-13.33,-29.63,-4.55
2007,51,MA,860,400,200,220,4.88,-4.76,-20.0,4.76
2007,52,MA,870,420,220,240,-18.69,-23.64,-33.33,-17.24
2008,1,MA,650,310,180,180,-18.75,-31.11,-35.71,-25.0
2008,2,MA,700,390,250,230,94.44,77.27,78.57,76.92
2008,3,MA,1130,550,300,280,-23.65,-37.5,-47.37,-40.43
2008,4,MA,1000,470,240,240,4.17,-14.55,-31.43,-7.69
2008,5,MA,970,470,250,270,-14.91,-24.19,-30.56,-12.9
2008,6,MA,1090,520,270,250,-3.54,-16.13,-32.5,-10.71
2008,7,MA,1030,460,230,240,0.0,-17.86,-25.81,-7.69
2008,8,MA,930,440,230,230,-6.06,-15.38,-28.12,-8.0
2008,9,MA,870,380,220,190,11.54,0.0,-4.35,0.0
2008,10,MA,1020,440,230,230,-13.56,-29.03,-37.84,-20.69
2008,11,MA,1060,480,230,250,-10.17,-22.58,-37.84,-19.35
2008,12,MA,1020,450,220,250,-8.11,-22.41,-33.33,-16.67
2008,13,MA,1030,480,240,270,-4.63,-12.73,-22.58,0.0
2008,14,MA,1000,460,230,220,-7.41,-22.03,-30.3,-26.67
2008,15,MA,1000,480,250,240,-6.54,-15.79,-26.47,-17.24
2008,16,MA,1080,480,230,250,6.93,-5.88,-23.33,4.17
2008,17,MA,950,450,230,220,-5.94,-11.76,-23.33,-12.0
2008,18,MA,870,390,190,200,-17.14,-29.09,-40.62,-25.93
2008,19,MA,970,440,240,220,-9.35,-21.43,-29.41,-21.43
2008,20,MA,920,460,230,240,-4.17,-11.54,-20.69,-11.11
2008,21,MA,970,420,220,220,-1.02,-23.64,-29.03,-15.38
2008,22,MA,900,410,230,230,-8.16,-19.61,-23.33,-14.81
2008,23,MA,690,330,160,160,-1.43,-8.33,-20.0,-20.0
2008,24,MA,930,450,230,230,-5.1,-10.0,-20.69,-11.54
2008,25,MA,850,410,200,230,-7.61,-14.58,-33.33,-4.17
2008,26,MA,930,460,210,240,5.68,2.22,-19.23,-4.0
2008,27,MA,690,310,160,150,-16.87,-31.11,-44.83,-34.78
2008,28,MA,740,380,190,200,0.0,-2.56,-13.64,0.0
2008,29,MA,770,390,180,210,-11.49,-15.22,-33.33,-12.5
2008,30,MA,790,350,170,180,-7.06,-22.22,-34.62,-14.29
2008,31,MA,800,400,210,210,1.27,2.56,-8.7,5.0
2008,32,MA,820,370,170,210,-18.81,-35.09,-48.48,-25.0
2008,33,MA,1020,410,210,200,14.61,-16.33,-25.0,-25.93
2008,34,MA,780,350,180,180,-8.24,-22.22,-28.0,-21.74
2008,35,MA,780,390,190,200,-17.02,-17.02,-32.14,-16.67
2008,36,MA,740,360,150,180,-6.33,-10.0,-37.5,-5.26
2008,37,MA,620,290,150,140,-4.62,-9.38,-11.76,-6.67
2008,38,MA,880,430,200,210,2.33,-2.27,-23.08,-12.5
2008,39,MA,870,410,200,200,-14.71,-14.58,-23.08,-23.08
2008,40,MA,860,430,210,200,-13.13,-2.27,-16.0,-16.67
2008,41,MA,850,390,200,220,-16.67,-17.02,-13.04,-24.14
2008,42,MA,720,330,150,170,-11.11,-13.16,-25.0,-10.53
2008,43,MA,660,310,150,170,-31.25,-26.19,-21.05,-22.73
2008,44,MA,810,360,190,180,-8.99,-14.29,-9.52,-14.29
2008,45,MA,770,340,160,180,-13.48,-17.07,-15.79,-14.29
2008,46,MA,770,360,180,180,-16.3,-10.0,-5.26,-14.29
2008,47,MA,720,300,150,170,-6.49,-14.29,-11.76,0.0
2008,48,MA,770,350,180,170,30.51,29.63,28.57,30.77
2008,49,MA,550,250,130,130,-31.25,-28.57,-27.78,-27.78
2008,50,MA,730,330,170,170,-17.05,-15.38,-10.53,-19.05
2008,51,MA,730,350,170,170,-15.12,-12.5,-15.0,-22.73
2008,52,MA,700,360,190,190,-19.54,-14.29,-13.64,-20.83
2008,53,MA,410,190,110,100,,,,
2009,1,MA,600,310,170,180,-7.69,0.0,-5.56,0.0
2009,2,MA,1080,550,290,280,54.29,41.03,16.0,21.74
2009,3,MA,960,480,250,250,-15.04,-12.73,-16.67,-10.71
2009,4,MA,770,360,190,180,-23.0,-23.4,-20.83,-25.0
2009,5,MA,940,440,230,210,-3.09,-6.38,-8.0,-22.22
2009,6,MA,990,460,210,210,-9.17,-11.54,-22.22,-16.0
2009,7,MA,970,410,190,190,-5.83,-10.87,-17.39,-20.83
2009,8,MA,820,380,190,180,-11.83,-13.64,-17.39,-21.74
2009,9,MA,940,410,200,210,8.05,7.89,-9.09,10.53
2009,10,MA,890,420,210,210,-12.75,-4.55,-8.7,-8.7
2009,11,MA,870,400,190,210,-17.92,-16.67,-17.39,-16.0
2009,12,MA,970,440,210,230,-4.9,-2.22,-4.55,-8.0
2009,13,MA,1040,460,220,230,0.97,-4.17,-8.33,-14.81
2009,14,MA,960,430,220,220,-4.0,-6.52,-4.35,0.0
2009,15,MA,850,380,190,180,-15.0,-20.83,-24.0,-25.0
2009,16,MA,900,390,190,200,-16.67,-18.75,-17.39,-20.0
2009,17,MA,770,360,200,190,-18.95,-20.0,-13.04,-13.64
2009,18,MA,920,460,240,240,5.75,17.95,26.32,20.0
2009,19,MA,830,400,210,210,-14.43,-9.09,-12.5,-4.55
2009,20,MA,820,380,190,190,-10.87,-17.39,-17.39,-20.83
2009,21,MA,840,400,190,220,-13.4,-4.76,-13.64,0.0
2009,22,MA,720,330,150,170,-20.0,-19.51,-34.78,-26.09
2009,23,MA,910,420,200,220,31.88,27.27,25.0,37.5
2009,24,MA,890,420,210,210,-4.3,-6.67,-8.7,-8.7
2009,25,MA,860,400,190,200,1.18,-2.44,-5.0,-13.04
2009,26,MA,850,390,210,200,-8.6,-15.22,0.0,-16.67
2009,27,MA,740,340,170,170,7.25,9.68,6.25,13.33
2009,28,MA,830,400,210,200,12.16,5.26,10.53,0.0
2009,29,MA,820,370,190,200,6.49,-5.13,5.56,-4.76
2009,30,MA,760,340,180,170,-3.8,-2.86,5.88,-5.56
2009,31,MA,790,370,190,180,-1.25,-7.5,-9.52,-14.29
2009,32,MA,810,360,180,170,-1.22,-2.7,5.88,-19.05
2009,33,MA,750,340,150,150,-26.47,-17.07,-28.57,-25.0
2009,34,MA,760,330,180,160,-2.56,-5.71,0.0,-11.11
2009,35,MA,790,360,170,180,1.28,-7.69,-10.53,-10.0
2009,36,MA,830,360,180,180,12.16,0.0,20.0,0.0
2009,37,MA,660,300,140,160,6.45,3.45,-6.67,14.29
2009,38,MA,820,370,180,190,-6.82,-13.95,-10.0,-9.52
2009,39,MA,880,370,180,200,1.15,-9.76,-10.0,0.0
2009,40,MA,850,360,160,190,-1.16,-16.28,-23.81,-5.0
2009,41,MA,880,380,180,200,3.53,-2.56,-10.0,-9.09
2009,42,MA,750,330,170,180,4.17,0.0,13.33,5.88
2009,43,MA,810,350,150,180,22.73,12.9,0.0,5.88
2009,44,MA,880,380,190,190,8.64,5.56,0.0,5.56
2009,45,MA,870,360,170,170,12.99,5.88,6.25,-5.56
2009,46,MA,760,350,160,160,-1.3,-2.78,-11.11,-11.11
2009,47,MA,850,370,170,200,18.06,23.33,13.33,17.65
2009,48,MA,600,250,100,120,-22.08,-28.57,-44.44,-29.41
2009,49,MA,890,400,180,200,61.82,60.0,38.46,53.85
2009,50,MA,910,410,210,210,24.66,24.24,23.53,23.53
2009,51,MA,860,390,210,200,17.81,11.43,23.53,17.65
2009,52,MA,610,280,130,140,-12.86,-22.22,-31.58,-26.32
2010,1,MA,630,320,160,160,5.0,3.23,-5.88,-11.11
2010,2,MA,1230,620,330,340,13.89,12.73,13.79,21.43
2010,3,MA,990,450,220,240,3.12,-6.25,-12.0,-4.0
2010,4,MA,940,410,210,210,22.08,13.89,10.53,16.67
2010,5,MA,1120,520,250,250,19.15,18.18,8.7,19.05
2010,6,MA,1080,460,220,230,9.09,0.0,4.76,9.52
2010,7,MA,980,430,210,200,1.03,4.88,10.53,5.26
2010,8,MA,880,380,160,190,7.32,0.0,-15.79,5.56
2010,9,MA,1040,470,210,220,10.64,14.63,5.0,4.76
2010,10,MA,1250,540,260,260,40.45,28.57,23.81,23.81
2010,11,MA,1130,510,230,250,29.89,27.5,21.05,19.05
2010,12,MA,980,440,210,220,1.03,0.0,0.0,-4.35
2010,13,MA,1170,520,240,240,12.5,13.04,9.09,4.35
2010,14,MA,1120,490,230,240,16.67,13.95,4.55,9.09
2010,15,MA,1010,440,220,200,18.82,15.79,15.79,11.11
2010,16,MA,1080,470,210,240,20.0,20.51,10.53,20.0
2010,17,MA,890,380,170,190,15.58,5.56,-15.0,0.0
2010,18,MA,1050,460,210,220,14.13,0.0,-12.5,-8.33
2010,19,MA,950,400,180,210,14.46,0.0,-14.29,0.0
2010,20,MA,1000,440,190,200,21.95,15.79,0.0,5.26
2010,21,MA,910,380,170,200,8.33,-5.0,-10.53,-9.09
2010,22,MA,900,410,180,210,25.0,24.24,20.0,23.53
2010,23,MA,820,390,180,190,-9.89,-7.14,-10.0,-13.64
2010,24,MA,930,420,210,190,4.49,0.0,0.0,-9.52
2010,25,MA,860,390,200,200,0.0,-2.5,5.26,0.0
2010,26,MA,870,420,190,220,2.35,7.69,-9.52,10.0
2010,27,MA,860,380,180,190,16.22,11.76,5.88,11.76
2010,28,MA,670,290,140,150,-19.28,-27.5,-33.33,-25.0
2010,29,MA,820,390,190,210,0.0,5.41,0.0,5.0
2010,30,MA,840,380,190,150,10.53,11.76,5.56,-11.76
2010,31,MA,760,330,170,170,-3.8,-10.81,-10.53,-5.56
2010,32,MA,910,400,180,190,12.35,11.11,0.0,11.76
2010,33,MA,790,390,180,160,5.33,14.71,20.0,6.67
2010,34,MA,880,370,170,200,15.79,12.12,-5.56,25.0
2010,35,MA,870,390,180,170,10.13,8.33,5.88,-5.56
2010,36,MA,830,390,180,180,0.0,8.33,0.0,0.0
2010,37,MA,730,310,140,140,10.61,3.33,0.0,-12.5
2010,38,MA,870,390,180,200,6.1,5.41,0.0,5.26
2010,39,MA,940,390,160,190,6.82,5.41,-11.11,-5.0
2010,40,MA,880,350,170,170,3.53,-2.78,6.25,-10.53
2010,41,MA,850,370,170,200,-3.41,-2.63,-5.56,0.0
2010,42,MA,800,350,130,170,6.67,6.06,-23.53,-5.56
2010,43,MA,870,390,180,200,7.41,11.43,20.0,11.11
2010,44,MA,840,380,170,170,-4.55,0.0,-10.53,-10.53
2010,45,MA,870,370,160,190,0.0,2.78,-5.88,11.76
2010,46,MA,830,340,160,170,9.21,-2.86,0.0,6.25
2010,47,MA,860,380,180,180,1.18,2.7,5.88,-10.0
2010,48,MA,650,260,100,140,8.33,4.0,0.0,16.67
2010,49,MA,910,360,160,170,2.25,-10.0,-11.11,-15.0
2010,50,MA,860,360,160,180,-5.49,-12.2,-23.81,-14.29
2010,51,MA,740,300,140,140,-13.95,-23.08,-33.33,-30.0
2010,52,MA,670,340,170,190,9.84,21.43,30.77,35.71
2011,1,MA,490,240,130,120,-22.22,-25.0,-18.75,-25.0
2011,2,MA,1360,700,350,370,10.57,12.9,6.06,8.82
2011,3,MA,1000,450,200,220,1.01,0.0,-9.09,-8.33
2011,4,MA,950,440,180,210,1.06,7.32,-14.29,0.0
2011,5,MA,1050,470,220,210,-6.25,-9.62,-12.0,-16.0
2011,6,MA,880,400,190,170,-18.52,-13.04,-13.64,-26.09
2011,7,MA,1070,480,200,230,9.18,11.63,-4.76,15.0
2011,8,MA,1070,480,230,220,21.59,26.32,43.75,15.79
2011,9,MA,940,390,160,180,-9.62,-17.02,-23.81,-18.18
2011,10,MA,1130,470,220,230,-9.6,-12.96,-15.38,-11.54
2011,11,MA,1180,500,210,230,4.42,-1.96,-8.7,-8.0
2011,12,MA,1090,480,210,250,11.22,9.09,0.0,13.64
2011,13,MA,1230,540,220,250,5.13,3.85,-8.33,4.17
2011,14,MA,1170,500,230,220,4.46,2.04,0.0,-8.33
2011,15,MA,1100,460,180,230,8.91,4.55,-18.18,15.0
2011,16,MA,1020,440,190,180,-5.56,-6.38,-9.52,-25.0
2011,17,MA,850,390,160,180,-4.49,2.63,-5.88,-5.26
2011,18,MA,590,270,120,110,-43.81,-41.3,-42.86,-50.0
2011,19,MA,990,470,240,220,4.21,17.5,33.33,4.76
2011,20,MA,930,450,210,230,-7.0,2.27,10.53,15.0
2011,21,MA,970,430,190,200,6.59,13.16,11.76,0.0
2011,22,MA,870,430,200,200,-3.33,4.88,11.11,-4.76
2011,23,MA,770,360,160,180,-6.1,-7.69,-11.11,-5.26
2011,24,MA,1030,450,210,200,10.75,7.14,0.0,5.26
2011,25,MA,1020,490,210,250,18.6,25.64,5.0,25.0
2011,26,MA,1040,480,220,250,19.54,14.29,15.79,13.64
2011,27,MA,900,420,180,220,4.65,10.53,0.0,15.79
2011,28,MA,770,330,130,160,14.93,13.79,-7.14,6.67
2011,29,MA,850,380,170,190,3.66,-2.56,-10.53,-9.52
2011,30,MA,930,430,170,220,10.71,13.16,-10.53,46.67
2011,31,MA,880,400,190,220,15.79,21.21,11.76,29.41
2011,32,MA,800,360,170,200,-12.09,-10.0,-5.56,5.26
2011,33,MA,790,350,170,180,0.0,-10.26,-5.56,12.5
2011,34,MA,780,350,130,180,-11.36,-5.41,-23.53,-10.0
2011,35,MA,750,340,140,180,-13.79,-12.82,-22.22,5.88
2011,36,MA,770,360,160,190,-7.23,-7.69,-11.11,5.56
2011,37,MA,690,300,130,140,-5.48,-3.23,-7.14,0.0
2011,38,MA,910,410,180,210,4.6,5.13,0.0,5.0
2011,39,MA,860,390,180,180,-8.51,0.0,12.5,-5.26
2011,40,MA,810,350,150,190,-7.95,0.0,-11.76,11.76
2011,41,MA,910,420,180,210,7.06,13.51,5.88,5.0
2011,42,MA,670,310,140,160,-16.25,-11.43,7.69,-5.88
2011,43,MA,920,400,180,190,5.75,2.56,0.0,-5.0
2011,44,MA,870,380,190,200,3.57,0.0,11.76,17.65
2011,45,MA,800,340,140,190,-8.05,-8.11,-12.5,0.0
2011,46,MA,700,310,160,160,-15.66,-8.82,0.0,-5.88
2011,47,MA,920,370,180,180,6.98,-2.63,0.0,0.0
2011,48,MA,620,280,120,150,-4.62,7.69,20.0,7.14
2011,49,MA,780,350,160,160,-14.29,-2.78,0.0,-5.88
2011,50,MA,860,390,170,190,0.0,8.33,6.25,5.56
2011,51,MA,850,370,170,210,14.86,23.33,21.43,50.0
2011,52,MA,870,420,190,230,29.85,23.53,11.76,21.05
2012,1,MA,80,40,30,20,-83.67,-83.33,-76.92,-83.33
2012,2,MA,1100,580,310,320,-19.12,-17.14,-11.43,-13.51
2012,3,MA,1300,630,300,330,30.0,40.0,50.0,50.0
2012,4,MA,990,440,190,230,4.21,0.0,5.56,9.52
2012,5,MA,910,430,210,200,-13.33,-8.51,-4.55,-4.76
2012,6,MA,1090,500,210,210,23.86,25.0,10.53,23.53
2012,7,MA,1100,490,220,240,2.8,2.08,10.0,4.35
2012,8,MA,1090,520,230,260,1.87,8.33,0.0,18.18
2012,9,MA,1030,430,190,210,9.57,10.26,18.75,16.67
2012,10,MA,1120,500,210,260,-0.88,6.38,-4.55,13.04
2012,11,MA,1110,500,230,260,-5.93,0.0,9.52,13.04
2012,12,MA,1120,490,230,250,2.75,2.08,9.52,0.0
2012,13,MA,1080,480,210,250,-12.2,-11.11,-4.55,0.0
2012,14,MA,1090,470,210,220,-6.84,-6.0,-8.7,0.0
2012,15,MA,1080,460,190,240,-1.82,0.0,5.56,4.35
2012,16,MA,1020,430,170,190,0.0,-2.27,-10.53,5.56
2012,17,MA,920,410,150,210,8.24,5.13,-6.25,16.67
2012,18,MA,1000,480,230,240,69.49,77.78,91.67,118.18
2012,19,MA,1010,440,200,210,2.02,-6.38,-16.67,-4.55
2012,20,MA,1020,470,200,240,9.68,4.44,-4.76,4.35
2012,21,MA,940,410,190,200,-3.09,-4.65,0.0,0.0
2012,22,MA,880,390,180,200,1.15,-9.3,-10.0,0.0
2012,23,MA,690,280,140,130,-10.39,-22.22,-12.5,-27.78
2012,24,MA,940,420,190,200,-8.74,-6.67,-9.52,0.0
2012,25,MA,900,400,190,200,-11.76,-18.37,-9.52,-20.0
2012,26,MA,850,400,180,200,-18.27,-16.67,-18.18,-20.0
2012,27,MA,900,410,180,230,0.0,-2.38,0.0,4.55
2012,28,MA,690,340,150,180,-10.39,3.03,15.38,12.5
2012,29,MA,830,380,180,190,-2.35,0.0,5.88,0.0
2012,30,MA,820,370,160,180,-11.83,-13.95,-5.88,-18.18
2012,31,MA,840,400,170,200,-4.55,0.0,-10.53,-9.09
2012,32,MA,870,380,160,210,8.75,5.56,-5.88,5.0
2012,33,MA,830,380,150,210,5.06,8.57,-11.76,16.67
2012,34,MA,780,370,170,200,0.0,5.71,30.77,11.11
2012,35,MA,790,330,150,170,5.33,-2.94,7.14,-5.56
2012,36,MA,690,310,140,150,-10.39,-13.89,-12.5,-21.05
2012,37,MA,630,290,140,160,-8.7,-3.33,7.69,14.29
2012,38,MA,980,430,190,220,7.69,4.88,5.56,4.76
2012,39,MA,930,430,200,220,8.14,10.26,11.11,22.22
2012,40,MA,940,430,200,200,16.05,22.86,33.33,5.26
2012,41,MA,880,380,160,200,-3.3,-9.52,-11.11,-4.76
2012,42,MA,750,330,140,160,11.94,6.45,0.0,0.0
2012,43,MA,860,370,150,180,-6.52,-7.5,-16.67,-5.26
2012,44,MA,850,370,170,190,-2.3,-2.63,-10.53,-5.0
2012,45,MA,720,320,130,160,-10.0,-5.88,-7.14,-15.79
2012,46,MA,830,370,180,190,18.57,19.35,12.5,18.75
2012,47,MA,770,330,150,160,-16.3,-10.81,-16.67,-11.11
2012,48,MA,670,300,130,170,8.06,7.14,8.33,13.33
2012,49,MA,740,330,150,160,-5.13,-5.71,-6.25,0.0
2012,50,MA,820,350,140,170,-4.65,-10.26,-17.65,-10.53
2012,51,MA,700,330,140,180,-17.65,-10.81,-17.65,-14.29
2012,52,MA,1720,780,360,400,97.7,85.71,89.47,73.91
2013,1,MA,660,360,210,210,725.0,800.0,600.0,950.0
2013,2,MA,1080,480,230,280,-1.82,-17.24,-25.81,-12.5
2013,3,MA,1390,660,300,340,6.92,4.76,0.0,3.03
2013,4,MA,990,440,180,230,0.0,0.0,-5.26,0.0
2013,5,MA,1150,530,230,240,26.37,23.26,9.52,20.0
2013,6,MA,1030,450,180,230,-5.5,-10.0,-14.29,9.52
2013,7,MA,840,370,160,200,-23.64,-24.49,-27.27,-16.67
2013,8,MA,920,430,170,220,-15.6,-17.31,-26.09,-15.38
2013,9,MA,1020,470,190,240,-0.97,9.3,0.0,14.29
2013,10,MA,1110,530,230,260,-0.89,6.0,9.52,0.0
2013,11,MA,1020,460,190,230,-8.11,-8.0,-17.39,-11.54
2013,12,MA,1140,510,220,250,1.79,4.08,-4.35,0.0
2013,13,MA,1070,490,200,240,-0.93,2.08,-4.76,-4.0
2013,14,MA,1120,490,210,230,2.75,4.26,0.0,4.55
2013,15,MA,1120,480,180,240,3.7,4.35,-5.26,0.0
2013,16,MA,900,410,170,220,-11.76,-4.65,0.0,15.79
2013,17,MA,950,440,200,240,3.26,7.32,33.33,14.29
2013,18,MA,1080,480,190,270,8.0,0.0,-17.39,12.5
2013,19,MA,960,410,190,220,-4.95,-6.82,-5.0,4.76
2013,20,MA,970,450,190,230,-4.9,-4.26,-5.0,-4.17
2013,21,MA,780,350,160,180,-17.02,-14.63,-15.79,-10.0
2013,22,MA,810,390,190,240,-7.95,0.0,5.56,20.0
2013,23,MA,950,430,190,250,37.68,53.57,35.71,92.31
2013,24,MA,660,320,140,190,-29.79,-23.81,-26.32,-5.0
2013,25,MA,1050,490,210,280,16.67,22.5,10.53,40.0
2013,26,MA,1020,480,210,250,20.0,20.0,16.67,25.0
2013,27,MA,590,280,120,160,-34.44,-31.71,-33.33,-30.43
2013,28,MA,910,410,160,230,31.88,20.59,6.67,27.78
2013,29,MA,940,440,180,240,13.25,15.79,0.0,26.32
2013,30,MA,860,400,170,220,4.88,8.11,6.25,22.22
2013,31,MA,880,440,190,230,4.76,10.0,11.76,15.0
2013,32,MA,910,410,180,210,4.6,7.89,12.5,0.0
2013,33,MA,840,400,140,220,1.2,5.26,-6.67,4.76
2013,34,MA,920,460,190,260,17.95,24.32,11.76,30.0
2013,35,MA,900,440,190,230,13.92,33.33,26.67,35.29
2013,36,MA,740,330,120,190,7.25,6.45,-14.29,26.67
2013,37,MA,970,450,170,260,53.97,55.17,21.43,62.5
2013,38,MA,980,450,160,250,0.0,4.65,-15.79,13.64
2013,39,MA,760,340,140,180,-18.28,-20.93,-30.0,-18.18
2013,40,MA,1090,520,190,280,15.96,20.93,-5.0,40.0
2013,41,MA,790,390,160,200,-10.23,2.63,0.0,0.0
2013,42,MA,670,310,130,170,-10.67,-6.06,-7.14,6.25
2013,43,MA,940,440,150,250,9.3,18.92,0.0,38.89
2013,44,MA,1020,460,170,250,20.0,24.32,0.0,31.58
2013,45,MA,920,420,160,220,27.78,31.25,23.08,37.5
2013,46,MA,800,360,130,180,-3.61,-2.7,-27.78,-5.26
2013,47,MA,980,450,180,230,27.27,36.36,20.0,43.75
2013,48,MA,720,350,130,200,7.46,16.67,0.0,17.65
2013,49,MA,780,340,150,190,5.41,3.03,0.0,18.75
2013,50,MA,930,440,170,230,13.41,25.71,21.43,35.29
2013,51,MA,930,430,180,260,32.86,30.3,28.57,44.44
2013,52,MA,650,320,150,180,-62.21,-58.97,-58.33,-55.0
2014,1,MA,230,120,60,70,-65.15,-66.67,-71.43,-66.67
2014,2,MA,1290,670,310,380,19.44,39.58,34.78,35.71
2014,3,MA,1380,640,240,360,-0.72,-3.03,-20.0,5.88
2014,4,MA,960,440,170,230,-3.03,0.0,-5.56,0.0
2014,5,MA,1150,530,240,280,0.0,0.0,4.35,16.67
2014,6,MA,1090,470,180,230,5.83,4.44,0.0,0.0
2014,7,MA,1060,470,180,220,26.19,27.03,12.5,10.0
2014,8,MA,1040,450,180,250,13.04,4.65,5.88,13.64
2014,9,MA,1060,450,180,220,3.92,-4.26,-5.26,-8.33
2014,10,MA,1120,500,200,250,0.9,-5.66,-13.04,-3.85
2014,11,MA,1160,550,220,300,13.73,19.57,15.79,30.43
2014,12,MA,1090,510,200,280,-4.39,0.0,-9.09,12.0
2014,13,MA,1190,530,190,290,11.21,8.16,-5.0,20.83
2014,14,MA,1270,530,210,270,13.39,8.16,0.0,17.39
2014,15,MA,1090,500,180,270,-2.68,4.17,0.0,12.5
2014,16,MA,1090,480,190,240,21.11,17.07,11.76,9.09
2014,17,MA,980,440,180,240,3.16,0.0,-10.0,0.0
2014,18,MA,1080,500,200,280,0.0,4.17,5.26,3.7
2014,19,MA,1070,480,200,260,11.46,17.07,5.26,18.18
2014,20,MA,940,420,170,240,-3.09,-6.67,-10.53,4.35
